t x_1 v_1 x_0.1 v_0.1 x_0.01 v_0.01 x_0.001 v_0.001
2.254 2 -3.10242 0.104536 -1.29646 0.17642 -1.00425 0.182616 -0.982076
2.255 2 -3.10242 0.104536 -1.29646 0.17642 -1.00425 0.181634 -0.982295
2.256 2 -3.10242 0.104536 -1.29646 0.17642 -1.00425 0.180651 -0.982513
2.257 2 -3.10242 0.104536 -1.29646 0.17642 -1.00425 0.179669 -0.982729
2.258 2 -3.10242 0.104536 -1.29646 0.17642 -1.00425 0.178686 -0.982945
2.259 2 -3.10242 0.104536 -1.29646 0.17642 -1.00425 0.177703 -0.983159
2.26 2 -3.10242 0.104536 -1.29646 0.17642 -1.00425 0.17672 -0.983372
2.261 2 -3.10242 0.104536 -1.29646 0.166378 -1.00636 0.175737 -0.983584
2.262 2 -3.10242 0.104536 -1.29646 0.166378 -1.00636 0.174753 -0.983794
2.263 2 -3.10242 0.104536 -1.29646 0.166378 -1.00636 0.173769 -0.984004
2.264 2 -3.10242 0.104536 -1.29646 0.166378 -1.00636 0.172785 -0.984212
2.265 2 -3.10242 0.104536 -1.29646 0.166378 -1.00636 0.171801 -0.984419
2.266 2 -3.10242 0.104536 -1.29646 0.166378 -1.00636 0.170817 -0.984625
2.267 2 -3.10242 0.104536 -1.29646 0.166378 -1.00636 0.169832 -0.98483
2.268 2 -3.10242 0.104536 -1.29646 0.166378 -1.00636 0.168847 -0.985034
2.269 2 -3.10242 0.104536 -1.29646 0.166378 -1.00636 0.167862 -0.985236
2.27 2 -3.10242 0.104536 -1.29646 0.166378 -1.00636 0.166877 -0.985437
2.271 2 -3.10242 0.104536 -1.29646 0.156314 -1.00835 0.165891 -0.985637
2.272 2 -3.10242 0.104536 -1.29646 0.156314 -1.00835 0.164906 -0.985836
2.273 2 -3.10242 0.104536 -1.29646 0.156314 -1.00835 0.16392 -0.986034
2.274 2 -3.10242 0.104536 -1.29646 0.156314 -1.00835 0.162934 -0.98623
2.275 2 -3.10242 0.104536 -1.29646 0.156314 -1.00835 0.161948 -0.986425
2.276 2 -3.10242 0.104536 -1.29646 0.156314 -1.00835 0.160961 -0.986619
2.277 2 -3.10242 0.104536 -1.29646 0.156314 -1.00835 0.159975 -0.986812
2.278 2 -3.10242 0.104536 -1.29646 0.156314 -1.00835 0.158988 -0.987004
2.279 2 -3.10242 0.104536 -1.29646 0.156314 -1.00835 0.158001 -0.987194
2.28 2 -3.10242 0.104536 -1.29646 0.156314 -1.00835 0.157014 -0.987384
2.281 2 -3.10242 0.104536 -1.29646 0.146231 -1.01023 0.156026 -0.987572
2.282 2 -3.10242 0.104536 -1.29646 0.146231 -1.01023 0.155039 -0.987759
2.283 2 -3.10242 0.104536 -1.29646 0.146231 -1.01023 0.154051 -0.987945
2.284 2 -3.10242 0.104536 -1.29646 0.146231 -1.01023 0.153063 -0.988129
2.285 2 -3.10242 0.104536 -1.29646 0.146231 -1.01023 0.152075 -0.988313
2.286 2 -3.10242 0.104536 -1.29646 0.146231 -1.01023 0.151087 -0.988495
2.287 2 -3.10242 0.104536 -1.29646 0.146231 -1.01023 0.150098 -0.988676
2.288 2 -3.10242 0.104536 -1.29646 0.146231 -1.01023 0.149109 -0.988856
2.289 2 -3.10242 0.104536 -1.29646 0.146231 -1.01023 0.148121 -0.989035
2.29 2 -3.10242 0.104536 -1.29646 0.146231 -1.01023 0.147132 -0.989212
2.291 2 -3.10242 0.104536 -1.29646 0.136128 -1.01198 0.146142 -0.989388
2.292 2 -3.10242 0.104536 -1.29646 0.136128 -1.01198 0.145153 -0.989563
2.293 2 -3.10242 0.104536 -1.29646 0.136128 -1.01198 0.144163 -0.989737
2.294 2 -3.10242 0.104536 -1.29646 0.136128 -1.01198 0.143174 -0.98991
2.295 2 -3.10242 0.104536 -1.29646 0.136128 -1.01198 0.142184 -0.990082
2.296 2 -3.10242 0.104536 -1.29646 0.136128 -1.01198 0.141194 -0.990252
2.297 2 -3.10242 0.104536 -1.29646 0.136128 -1.01198 0.140203 -0.990421
2.298 2 -3.10242 0.104536 -1.29646 0.136128 -1.01198 0.139213 -0.990589
2.299 2 -3.10242 0.104536 -1.29646 0.136128 -1.01198 0.138222 -0.990756
2.3 2 -3.10242 0.104536 -1.29646 0.136128 -1.01198 0.137232 -0.990921
2.301 2 -3.10242 -0.0251093 -1.30898 0.126009 -1.01361 0.136241 -0.991086
2.302 2 -3.10242 -0.0251093 -1.30898 0.126009 -1.01361 0.13525 -0.991249
2.303 2 -3.10242 -0.0251093 -1.30898 0.126009 -1.01361 0.134258 -0.991411
2.304 2 -3.10242 -0.0251093 -1.30898 0.126009 -1.01361 0.133267 -0.991572
2.305 2 -3.10242 -0.0251093 -1.30898 0.126009 -1.01361 0.132275 -0.991732
2.306 2 -3.10242 -0.0251093 -1.30898 0.126009 -1.01361 0.131284 -0.99189
2.307 2 -3.10242 -0.0251093 -1.30898 0.126009 -1.01361 0.130292 -0.992047
2.308 2 -3.10242 -0.0251093 -1.30898 0.126009 -1.01361 0.1293 -0.992203
2.309 2 -3.10242 -0.0251093 -1.30898 0.126009 -1.01361 0.128308 -0.992358
2.31 2 -3.10242 -0.0251093 -1.30898 0.126009 -1.01361 0.127315 -0.992512
2.311 2 -3.10242 -0.0251093 -1.30898 0.115872 -1.01512 0.126323 -0.992664
2.312 2 -3.10242 -0.0251093 -1.30898 0.115872 -1.01512 0.12533 -0.992816
2.313 2 -3.10242 -0.0251093 -1.30898 0.115872 -1.01512 0.124337 -0.992966
2.314 2 -3.10242 -0.0251093 -1.30898 0.115872 -1.01512 0.123344 -0.993115
2.315 2 -3.10242 -0.0251093 -1.30898 0.115872 -1.01512 0.122351 -0.993263
2.316 2 -3.10242 -0.0251093 -1.30898 0.115872 -1.01512 0.121358 -0.993409
2.317 2 -3.10242 -0.0251093 -1.30898 0.115872 -1.01512 0.120364 -0.993555
2.318 2 -3.10242 -0.0251093 -1.30898 0.115872 -1.01512 0.119371 -0.993699
2.319 2 -3.10242 -0.0251093 -1.30898 0.115872 -1.01512 0.118377 -0.993842
2.32 2 -3.10242 -0.0251093 -1.30898 0.115872 -1.01512 0.117383 -0.993984
2.321 2 -3.10242 -0.0251093 -1.30898 0.105721 -1.01651 0.116389 -0.994124
2.322 2 -3.10242 -0.0251093 -1.30898 0.105721 -1.01651 0.115395 -0.994264
2.323 2 -3.10242 -0.0251093 -1.30898 0.105721 -1.01651 0.114401 -0.994402
2.324 2 -3.10242 -0.0251093 -1.30898 0.105721 -1.01651 0.113407 -0.994539
2.325 2 -3.10242 -0.0251093 -1.30898 0.105721 -1.01651 0.112412 -0.994675
2.326 2 -3.10242 -0.0251093 -1.30898 0.105721 -1.01651 0.111417 -0.994809
2.327 2 -3.10242 -0.0251093 -1.30898 0.105721 -1.01651 0.110423 -0.994943
2.328 2 -3.10242 -0.0251093 -1.30898 0.105721 -1.01651 0.109428 -0.995075
2.329 2 -3.10242 -0.0251093 -1.30898 0.105721 -1.01651 0.108432 -0.995206
2.33 2 -3.10242 -0.0251093 -1.30898 0.105721 -1.01651 0.107437 -0.995336
2.331 2 -3.10242 -0.0251093 -1.30898 0.0955561 -1.01777 0.106442 -0.995465
2.332 2 -3.10242 -0.0251093 -1.30898 0.0955561 -1.01777 0.105446 -0.995592
2.333 2 -3.10242 -0.0251093 -1.30898 0.0955561 -1.01777 0.104451 -0.995718
2.334 2 -3.10242 -0.0251093 -1.30898 0.0955561 -1.01777 0.103455 -0.995844
2.335 2 -3.10242 -0.0251093 -1.30898 0.0955561 -1.01777 0.102459 -0.995967
2.336 2 -3.10242 -0.0251093 -1.30898 0.0955561 -1.01777 0.101463 -0.99609
2.337 2 -3.10242 -0.0251093 -1.30898 0.0955561 -1.01777 0.100467 -0.996212
2.338 2 -3.10242 -0.0251093 -1.30898 0.0955561 -1.01777 0.0994711 -0.996332
2.339 2 -3.10242 -0.0251093 -1.30898 0.0955561 -1.01777 0.0984747 -0.996451
2.34 2 -3.10242 -0.0251093 -1.30898 0.0955561 -1.01777 0.0974783 -0.996569
2.341 2 -3.10242 -0.0251093 -1.30898 0.0853784 -1.01892 0.0964817 -0.996686
2.342 2 -3.10242 -0.0251093 -1.30898 0.0853784 -1.01892 0.095485 -0.996801
2.343 2 -3.10242 -0.0251093 -1.30898 0.0853784 -1.01892 0.0944882 -0.996916
2.344 2 -3.10242 -0.0251093 -1.30898 0.0853784 -1.01892 0.0934913 -0.997029
2.345 2 -3.10242 -0.0251093 -1.30898 0.0853784 -1.01892 0.0924943 -0.997141
2.346 2 -3.10242 -0.0251093 -1.30898 0.0853784 -1.01892 0.0914971 -0.997252
2.347 2 -3.10242 -0.0251093 -1.30898 0.0853784 -1.01892 0.0904999 -0.997361
2.348 2 -3.10242 -0.0251093 -1.30898 0.0853784 -1.01892 0.0895025 -0.99747
2.349 2 -3.10242 -0.0251093 -1.30898 0.0853784 -1.01892 0.0885051 -0.997577
2.35 2 -3.10242 -0.0251093 -1.30898 0.0853784 -1.01892 0.0875075 -0.997683
2.351 2 -3.10242 -0.0251093 -1.30898 0.0751892 -1.01994 0.0865098 -0.997788
2.352 2 -3.10242 -0.0251093 -1.30898 0.0751892 -1.01994 0.085512 -0.997891
2.353 2 -3.10242 -0.0251093 -1.30898 0.0751892 -1.01994 0.0845141 -0.997994
2.354 2 -3.10242 -0.0251093 -1.30898 0.0751892 -1.01994 0.0835161 -0.998095
2.355 2 -3.10242 -0.0251093 -1.30898 0.0751892 -1.01994 0.082518 -0.998195
2.356 2 -3.10242 -0.0251093 -1.30898 0.0751892 -1.01994 0.0815198 -0.998294
2.357 2 -3.10242 -0.0251093 -1.30898 0.0751892 -1.01994 0.0805215 -0.998391
2.358 2 -3.10242 -0.0251093 -1.30898 0.0751892 -1.01994 0.0795231 -0.998488
2.359 2 -3.10242 -0.0251093 -1.30898 0.0751892 -1.01994 0.0785247 -0.998583
2.36 2 -3.10242 -0.0251093 -1.30898 0.0751892 -1.01994 0.0775261 -0.998677
2.361 2 -3.10242 -0.0251093 -1.30898 0.0649898 -1.02084 0.0765274 -0.99877
2.362 2 -3.10242 -0.0251093 -1.30898 0.0649898 -1.02084 0.0755286 -0.998862
2.363 2 -3.10242 -0.0251093 -1.30898 0.0649898 -1.02084 0.0745298 -0.998952
2.364 2 -3.10242 -0.0251093 -1.30898 0.0649898 -1.02084 0.0735308 -0.999041
2.365 2 -3.10242 -0.0251093 -1.30898 0.0649898 -1.02084 0.0725318 -0.999129
2.366 2 -3.10242 -0.0251093 -1.30898 0.0649898 -1.02084 0.0715326 -0.999216
2.367 2 -3.10242 -0.0251093 -1.30898 0.0649898 -1.02084 0.0705334 -0.999302
2.368 2 -3.10242 -0.0251093 -1.30898 0.0649898 -1.02084 0.0695341 -0.999386
2.369 2 -3.10242 -0.0251093 -1.30898 0.0649898 -1.02084 0.0685347 -0.99947
2.37 2 -3.10242 -0.0251093 -1.30898 0.0649898 -1.02084 0.0675353 -0.999552
2.371 2 -3.10242 -0.0251093 -1.30898 0.0547814 -1.02162 0.0665357 -0.999633
2.372 2 -3.10242 -0.0251093 -1.30898 0.0547814 -1.02162 0.0655361 -0.999712
2.373 2 -3.10242 -0.0251093 -1.30898 0.0547814 -1.02162 0.0645364 -0.999791
2.374 2 -3.10242 -0.0251093 -1.30898 0.0547814 -1.02162 0.0635366 -0.999868
2.375 2 -3.10242 -0.0251093 -1.30898 0.0547814 -1.02162 0.0625367 -0.999944
2.376 2 -3.10242 -0.0251093 -1.30898 0.0547814 -1.02162 0.0615368 -1.00002
2.377 2 -3.10242 -0.0251093 -1.30898 0.0547814 -1.02162 0.0605368 -1.00009
2.378 2 -3.10242 -0.0251093 -1.30898 0.0547814 -1.02162 0.0595367 -1.00017
2.379 2 -3.10242 -0.0251093 -1.30898 0.0547814 -1.02162 0.0585365 -1.00024
2.38 2 -3.10242 -0.0251093 -1.30898 0.0547814 -1.02162 0.0575363 -1.00031
2.381 2 -3.10242 -0.0251093 -1.30898 0.0445652 -1.02228 0.056536 -1.00038
2.382 2 -3.10242 -0.0251093 -1.30898 0.0445652 -1.02228 0.0555356 -1.00044
2.383 2 -3.10242 -0.0251093 -1.30898 0.0445652 -1.02228 0.0545351 -1.00051
2.384 2 -3.10242 -0.0251093 -1.30898 0.0445652 -1.02228 0.0535346 -1.00058
2.385 2 -3.10242 -0.0251093 -1.30898 0.0445652 -1.02228 0.052534 -1.00064
2.386 2 -3.10242 -0.0251093 -1.30898 0.0445652 -1.02228 0.0515334 -1.0007
2.387 2 -3.10242 -0.0251093 -1.30898 0.0445652 -1.02228 0.0505327 -1.00076
2.388 2 -3.10242 -0.0251093 -1.30898 0.0445652 -1.02228 0.0495319 -1.00082
2.389 2 -3.10242 -0.0251093 -1.30898 0.0445652 -1.02228 0.0485311 -1.00088
2.39 2 -3.10242 -0.0251093 -1.30898 0.0445652 -1.02228 0.0475302 -1.00094
2.391 2 -3.10242 -0.0251093 -1.30898 0.0343424 -1.02281 0.0465293 -1.001
2.392 2 -3.10242 -0.0251093 -1.30898 0.0343424 -1.02281 0.0455283 -1.00105
2.393 2 -3.10242 -0.0251093 -1.30898 0.0343424 -1.02281 0.0445272 -1.00111
2.394 2 -3.10242 -0.0251093 -1.30898 0.0343424 -1.02281 0.0435261 -1.00116
2.395 2 -3.10242 -0.0251093 -1.30898 0.0343424 -1.02281 0.042525 -1.00121
2.396 2 -3.10242 -0.0251093 -1.30898 0.0343424 -1.02281 0.0415238 -1.00127
2.397 2 -3.10242 -0.0251093 -1.30898 0.0343424 -1.02281 0.0405225 -1.00132
2.398 2 -3.10242 -0.0251093 -1.30898 0.0343424 -1.02281 0.0395212 -1.00136
2.399 2 -3.10242 -0.0251093 -1.30898 0.0343424 -1.02281 0.0385198 -1.00141
2.4 2 -3.10242 -0.0251093 -1.30898 0.0343424 -1.02281 0.0375184 -1.00146
2.401 2 -3.10242 -0.156007 -1.30597 0.0241143 -1.02322 0.0365169 -1.0015
2.402 2 -3.10242 -0.156007 -1.30597 0.0241143 -1.02322 0.0355154 -1.00155
2.403 2 -3.10242 -0.156007 -1.30597 0.0241143 -1.02322 0.0345139 -1.00159
2.404 2 -3.10242 -0.156007 -1.30597 0.0241143 -1.02322 0.0335123 -1.00163
2.405 2 -3.10242 -0.156007 -1.30597 0.0241143 -1.02322 0.0325107 -1.00167
2.406 2 -3.10242 -0.156007 -1.30597 0.0241143 -1.02322 0.031509 -1.00171
2.407 2 -3.10242 -0.156007 -1.30597 0.0241143 -1.02322 0.0305073 -1.00175
2.408 2 -3.10242 -0.156007 -1.30597 0.0241143 -1.02322 0.0295055 -1.00178
2.409 2 -3.10242 -0.156007 -1.30597 0.0241143 -1.02322 0.0285038 -1.00182
2.41 2 -3.10242 -0.156007 -1.30597 0.0241143 -1.02322 0.0275019 -1.00185
2.411 2 -3.10242 -0.156007 -1.30597 0.0138821 -1.02351 0.0265001 -1.00189
2.412 2 -3.10242 -0.156007 -1.30597 0.0138821 -1.02351 0.0254982 -1.00192
2.413 2 -3.10242 -0.156007 -1.30597 0.0138821 -1.02351 0.0244963 -1.00195
2.414 2 -3.10242 -0.156007 -1.30597 0.0138821 -1.02351 0.0234943 -1.00198
2.415 2 -3.10242 -0.156007 -1.30597 0.0138821 -1.02351 0.0224924 -1.00201
2.416 2 -3.10242 -0.156007 -1.30597 0.0138821 -1.02351 0.0214904 -1.00203
2.417 2 -3.10242 -0.156007 -1.30597 0.0138821 -1.02351 0.0204883 -1.00206
2.418 2 -3.10242 -0.156007 -1.30597 0.0138821 -1.02351 0.0194863 -1.00208
2.419 2 -3.10242 -0.156007 -1.30597 0.0138821 -1.02351 0.0184842 -1.00211
2.42 2 -3.10242 -0.156007 -1.30597 0.0138821 -1.02351 0.0174821 -1.00213
2.421 2 -3.10242 -0.156007 -1.30597 0.00364705 -1.02368 0.01648 -1.00215
2.422 2 -3.10242 -0.156007 -1.30597 0.00364705 -1.02368 0.0154778 -1.00217
2.423 2 -3.10242 -0.156007 -1.30597 0.00364705 -1.02368 0.0144756 -1.00219
2.424 2 -3.10242 -0.156007 -1.30597 0.00364705 -1.02368 0.0134735 -1.0022
2.425 2 -3.10242 -0.156007 -1.30597 0.00364705 -1.02368 0.0124712 -1.00222
2.426 2 -3.10242 -0.156007 -1.30597 0.00364705 -1.02368 0.011469 -1.00224
2.427 2 -3.10242 -0.156007 -1.30597 0.00364705 -1.02368 0.0104668 -1.00225
2.428 2 -3.10242 -0.156007 -1.30597 0.00364705 -1.02368 0.00946454 -1.00226
2.429 2 -3.10242 -0.156007 -1.30597 0.00364705 -1.02368 0.00846228 -1.00227
2.43 2 -3.10242 -0.156007 -1.30597 0.00364705 -1.02368 0.00746001 -1.00228
2.431 2 -3.10242 -0.156007 -1.30597 -0.00658971 -1.02372 0.00645772 -1.00229
2.432 2 -3.10242 -0.156007 -1.30597 -0.00658971 -1.02372 0.00545543 -1.0023
2.433 2 -3.10242 -0.156007 -1.30597 -0.00658971 -1.02372 0.00445313 -1.00231
2.434 2 -3.10242 -0.156007 -1.30597 -0.00658971 -1.02372 0.00345083 -1.00231
2.435 2 -3.10242 -0.156007 -1.30597 -0.00658971 -1.02372 0.00244851 -1.00232
2.436 2 -3.10242 -0.156007 -1.30597 -0.00658971 -1.02372 0.0014462 -1.00232
2.437 2 -3.10242 -0.156007 -1.30597 -0.00658971 -1.02372 0.00044388 -1.00232
2.438 2 -3.10242 -0.156007 -1.30597 -0.00658971 -1.02372 -0.000558441 -1.00232
2.439 2 -3.10242 -0.156007 -1.30597 -0.00658971 -1.02372 -0.00156076 -1.00232
2.44 2 -3.10242 -0.156007 -1.30597 -0.00658971 -1.02372 -0.00256308 -1.00232
2.441 2 -3.10242 -0.156007 -1.30597 -0.0168269 -1.02364 -0.0035654 -1.00232
2.442 2 -3.10242 -0.156007 -1.30597 -0.0168269 -1.02364 -0.00456772 -1.00231
2.443 2 -3.10242 -0.156007 -1.30597 -0.0168269 -1.02364 -0.00557003 -1.00231
2.444 2 -3.10242 -0.156007 -1.30597 -0.0168269 -1.02364 -0.00657233 -1.0023
2.445 2 -3.10242 -0.156007 -1.30597 -0.0168269 -1.02364 -0.00757463 -1.00229
2.446 2 -3.10242 -0.156007 -1.30597 -0.0168269 -1.02364 -0.00857692 -1.00228
2.447 2 -3.10242 -0.156007 -1.30597 -0.0168269 -1.02364 -0.00957921 -1.00227
2.448 2 -3.10242 -0.156007 -1.30597 -0.0168269 -1.02364 -0.0105815 -1.00226
2.449 2 -3.10242 -0.156007 -1.30597 -0.0168269 -1.02364 -0.0115837 -1.00225
2.45 2 -3.10242 -0.156007 -1.30597 -0.0168269 -1.02364 -0.012586 -1.00223
2.451 2 -3.10242 -0.156007 -1.30597 -0.0270633 -1.02344 -0.0135882 -1.00222
2.452 2 -3.10242 -0.156007 -1.30597 -0.0270633 -1.02344 -0.0145904 -1.0022
2.453 2 -3.10242 -0.156007 -1.30597 -0.0270633 -1.02344 -0.0155926 -1.00218
2.454 2 -3.10242 -0.156007 -1.30597 -0.0270633 -1.02344 -0.0165948 -1.00217
2.455 2 -3.10242 -0.156007 -1.30597 -0.0270633 -1.02344 -0.017597 -1.00215
2.456 2 -3.10242 -0.156007 -1.30597 -0.0270633 -1.02344 -0.0185991 -1.00213
2.457 2 -3.10242 -0.156007 -1.30597 -0.0270633 -1.02344 -0.0196013 -1.0021
2.458 2 -3.10242 -0.156007 -1.30597 -0.0270633 -1.02344 -0.0206034 -1.00208
2.459 2 -3.10242 -0.156007 -1.30597 -0.0270633 -1.02344 -0.0216054 -1.00205
2.46 2 -3.10242 -0.156007 -1.30597 -0.0270633 -1.02344 -0.0226075 -1.00203
2.461 2 -3.10242 -0.156007 -1.30597 -0.0372977 -1.02311 -0.0236095 -1.002
2.462 2 -3.10242 -0.156007 -1.30597 -0.0372977 -1.02311 -0.0246115 -1.00197
2.463 2 -3.10242 -0.156007 -1.30597 -0.0372977 -1.02311 -0.0256135 -1.00194
2.464 2 -3.10242 -0.156007 -1.30597 -0.0372977 -1.02311 -0.0266155 -1.00191
2.465 2 -3.10242 -0.156007 -1.30597 -0.0372977 -1.02311 -0.0276174 -1.00188
2.466 2 -3.10242 -0.156007 -1.30597 -0.0372977 -1.02311 -0.0286192 -1.00185
2.467 2 -3.10242 -0.156007 -1.30597 -0.0372977 -1.02311 -0.0296211 -1.00181
2.468 2 -3.10242 -0.156007 -1.30597 -0.0372977 -1.02311 -0.0306229 -1.00178
2.469 2 -3.10242 -0.156007 -1.30597 -0.0372977 -1.02311 -0.0316247 -1.00174
2.47 2 -3.10242 -0.156007 -1.30597 -0.0372977 -1.02311 -0.0326264 -1.0017
2.471 2 -3.10242 -0.156007 -1.30597 -0.0475289 -1.02267 -0.0336281 -1.00167
2.472 2 -3.10242 -0.156007 -1.30597 -0.0475289 -1.02267 -0.0346298 -1.00162
2.473 2 -3.10242 -0.156007 -1.30597 -0.0475289 -1.02267 -0.0356314 -1.00158
2.474 2 -3.10242 -0.156007 -1.30597 -0.0475289 -1.02267 -0.036633 -1.00154
2.475 2 -3.10242 -0.156007 -1.30597 -0.0475289 -1.02267 -0.0376345 -1.0015
2.476 2 -3.10242 -0.156007 -1.30597 -0.0475289 -1.02267 -0.038636 -1.00145
2.477 2 -3.10242 -0.156007 -1.30597 -0.0475289 -1.02267 -0.0396375 -1.00141
2.478 2 -3.10242 -0.156007 -1.30597 -0.0475289 -1.02267 -0.0406389 -1.00136
2.479 2 -3.10242 -0.156007 -1.30597 -0.0475289 -1.02267 -0.0416403 -1.00131
2.48 2 -3.10242 -0.156007 -1.30597 -0.0475289 -1.02267 -0.0426416 -1.00126
2.481 2 -3.10242 -0.156007 -1.30597 -0.0577555 -1.0221 -0.0436428 -1.00121
2.482 2 -3.10242 -0.156007 -1.30597 -0.0577555 -1.0221 -0.044644 -1.00116
2.483 2 -3.10242 -0.156007 -1.30597 -0.0577555 -1.0221 -0.0456452 -1.0011
2.484 2 -3.10242 -0.156007 -1.30597 -0.0577555 -1.0221 -0.0466463 -1.00105
2.485 2 -3.10242 -0.156007 -1.30597 -0.0577555 -1.0221 -0.0476473 -1.00099
2.486 2 -3.10242 -0.156007 -1.30597 -0.0577555 -1.0221 -0.0486483 -1.00094
2.487 2 -3.10242 -0.156007 -1.30597 -0.0577555 -1.0221 -0.0496493 -1.00088
2.488 2 -3.10242 -0.156007 -1.30597 -0.0577555 -1.0221 -0.0506502 -1.00082
2.489 2 -3.10242 -0.156007 -1.30597 -0.0577555 -1.0221 -0.051651 -1.00076
2.49 2 -3.10242 -0.156007 -1.30597 -0.0577555 -1.0221 -0.0526517 -1.00069
2.491 2 -3.10242 -0.156007 -1.30597 -0.0679765 -1.02141 -0.0536524 -1.00063
2.492 2 -3.10242 -0.156007 -1.30597 -0.0679765 -1.02141 -0.0546531 -1.00057
2.493 2 -3.10242 -0.156007 -1.30597 -0.0679765 -1.02141 -0.0556536 -1.0005
2.494 2 -3.10242 -0.156007 -1.30597 -0.0679765 -1.02141 -0.0566541 -1.00044
2.495 2 -3.10242 -0.156007 -1.30597 -0.0679765 -1.02141 -0.0576546 -1.00037
2.496 2 -3.10242 -0.156007 -1.30597 -0.0679765 -1.02141 -0.0586549 -1.0003
2.497 2 -3.10242 -0.156007 -1.30597 -0.0679765 -1.02141 -0.0596552 -1.00023
2.498 2 -3.10242 -0.156007 -1.30597 -0.0679765 -1.02141 -0.0606555 -1.00016
2.499 2 -3.10242 -0.156007 -1.30597 -0.0679765 -1.02141 -0.0616556 -1.00008
2.5 2 -3.10242 -0.156007 -1.30597 -0.0679765 -1.02141 -0.0626557 -1.00001
2.501 2 -3.10242 -0.286604 -1.28728 -0.0781906 -1.02059 -0.0636557 -0.999935
2.502 2 -3.10242 -0.286604 -1.28728 -0.0781906 -1.02059 -0.0646556 -0.999859
2.503 2 -3.10242 -0.286604 -1.28728 -0.0781906 -1.02059 -0.0656555 -0.999782
2.504 2 -3.10242 -0.286604 -1.28728 -0.0781906 -1.02059 -0.0666553 -0.999703
2.505 2 -3.10242 -0.286604 -1.28728 -0.0781906 -1.02059 -0.067655 -0.999623
2.506 2 -3.10242 -0.286604 -1.28728 -0.0781906 -1.02059 -0.0686546 -0.999542
2.507 2 -3.10242 -0.286604 -1.28728 -0.0781906 -1.02059 -0.0696541 -0.99946
2.508 2 -3.10242 -0.286604 -1.28728 -0.0781906 -1.02059 -0.0706536 -0.999377
2.509 2 -3.10242 -0.286604 -1.28728 -0.0781906 -1.02059 -0.071653 -0.999292
2.51 2 -3.10242 -0.286604 -1.28728 -0.0781906 -1.02059 -0.0726523 -0.999206
2.511 2 -3.10242 -0.286604 -1.28728 -0.0883965 -1.01966 -0.0736515 -0.999119
2.512 2 -3.10242 -0.286604 -1.28728 -0.0883965 -1.01966 -0.0746506 -0.999031
2.513 2 -3.10242 -0.286604 -1.28728 -0.0883965 -1.01966 -0.0756496 -0.998942
2.514 2 -3.10242 -0.286604 -1.28728 -0.0883965 -1.01966 -0.0766486 -0.998851
2.515 2 -3.10242 -0.286604 -1.28728 -0.0883965 -1.01966 -0.0776474 -0.998759
2.516 2 -3.10242 -0.286604 -1.28728 -0.0883965 -1.01966 -0.0786462 -0.998666
2.517 2 -3.10242 -0.286604 -1.28728 -0.0883965 -1.01966 -0.0796449 -0.998572
2.518 2 -3.10242 -0.286604 -1.28728 -0.0883965 -1.01966 -0.0806434 -0.998477
2.519 2 -3.10242 -0.286604 -1.28728 -0.0883965 -1.01966 -0.0816419 -0.99838
2.52 2 -3.10242 -0.286604 -1.28728 -0.0883965 -1.01966 -0.0826403 -0.998282
2.521 2 -3.10242 -0.286604 -1.28728 -0.0985931 -1.0186 -0.0836386 -0.998183
2.522 2 -3.10242 -0.286604 -1.28728 -0.0985931 -1.0186 -0.0846367 -0.998083
2.523 2 -3.10242 -0.286604 -1.28728 -0.0985931 -1.0186 -0.0856348 -0.997982
2.524 2 -3.10242 -0.286604 -1.28728 -0.0985931 -1.0186 -0.0866328 -0.997879
2.525 2 -3.10242 -0.286604 -1.28728 -0.0985931 -1.0186 -0.0876307 -0.997775
2.526 2 -3.10242 -0.286604 -1.28728 -0.0985931 -1.0186 -0.0886285 -0.99767
2.527 2 -3.10242 -0.286604 -1.28728 -0.0985931 -1.0186 -0.0896261 -0.997564
2.528 2 -3.10242 -0.286604 -1.28728 -0.0985931 -1.0186 -0.0906237 -0.997457
2.529 2 -3.10242 -0.286604 -1.28728 -0.0985931 -1.0186 -0.0916212 -0.997348
2.53 2 -3.10242 -0.286604 -1.28728 -0.0985931 -1.0186 -0.0926185 -0.997239
2.531 2 -3.10242 -0.286604 -1.28728 -0.108779 -1.01742 -0.0936157 -0.997128
2.532 2 -3.10242 -0.286604 -1.28728 -0.108779 -1.01742 -0.0946129 -0.997016
2.533 2 -3.10242 -0.286604 -1.28728 -0.108779 -1.01742 -0.0956099 -0.996902
2.534 2 -3.10242 -0.286604 -1.28728 -0.108779 -1.01742 -0.0966068 -0.996788
2.535 2 -3.10242 -0.286604 -1.28728 -0.108779 -1.01742 -0.0976036 -0.996672
2.536 2 -3.10242 -0.286604 -1.28728 -0.108779 -1.01742 -0.0986003 -0.996555
2.537 2 -3.10242 -0.286604 -1.28728 -0.108779 -1.01742 -0.0995968 -0.996437
2.538 2 -3.10242 -0.286604 -1.28728 -0.108779 -1.01742 -0.100593 -0.996318
2.539 2 -3.10242 -0.286604 -1.28728 -0.108779 -1.01742 -0.10159 -0.996197
2.54 2 -3.10242 -0.286604 -1.28728 -0.108779 -1.01742 -0.102586 -0.996076
2.541 2 -3.10242 -0.286604 -1.28728 -0.118953 -1.01611 -0.103582 -0.995953
2.542 2 -3.10242 -0.286604 -1.28728 -0.118953 -1.01611 -0.104578 -0.995829
